C:/Users/ximil/OneDrive - International Campus, Zhejiang University/Content/BIA4/BIA-ICA/2022-11-BIA-group-project/example img/Normal-1.png,0.3219335810212798
C:/Users/ximil/OneDrive - International Campus, Zhejiang University/Content/BIA4/BIA-ICA/2022-11-BIA-group-project/example img/Normal-1.png,0.8017752680710899
C:/Users/ximil/OneDrive - International Campus, Zhejiang University/Content/BIA4/BIA-ICA/2022-11-BIA-group-project/example img/Tuberculosis-1.png,0.33134642340639964
